id,dataset_path,device,output_to,output_model_weights_to,verbose,dt_splits,dt_samples_limit,dt_templates,dt_apply_template,dt_ess_sm_path,dt_extra_similar_sents,dt_ess_sm_k,dt_ess_sm_batch_size,dt_sents_vector_type,nn_store_model_weights,nn_batch_size,nn_epochs,nn_grad_clipping,nn_use_scheduler,nn_scheduler_power,nn_dropout_prob,nn_optimizer,nn_opt_momentum,nn_bbox_hidden_dim,nn_opt_learning_rate,nn_wd,nn_film_layers,nn_fg_bg_percentile,nn_giou_lambda,nn_l1_lambda,nn_bce_lambda,comb_id,nn_scheduler,test_losses,train_losses,avg_iou_accuracy,exp_id,nn_reload_weights_from,dt_full_test_set
1,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.0,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0_1,True,"[0.3558617830276489, 0.41660165786743164]","[0.4468538490208713, 0.4168198677626523, 0.40620124340057373, 0.40013162114403467, 0.3966964835470373]",0.1155,1,,True
2,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.0,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0_2,True,"[0.6960623264312744, 0.8267372250556946]","[0.8933777700770985, 0.8243733969601718, 0.797656698660417, 0.782261154868386, 0.7796837741678412]",0.1885,2,,True
3,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.0,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0_4,True,"[1.4725641012191772, 1.6656062602996826]","[1.7965416799892078, 1.681351195682179, 1.6483272855932063, 1.6239191727204756, 1.5996520519256592]",0.1225,3,,True
4,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.001_0,True,"[0.4040199816226959, 0.436503529548645]","[0.5284281291744926, 0.437875360250473, 0.42408373139121314, 0.4242902289737355, 0.4246987131508914]",0.2172,4,,True
5,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.001_1,True,"[0.7275950908660889, 0.8092266321182251]","[1.0040568655187434, 0.8874068422750994, 0.8467462442137978, 0.826742789962075, 0.8222123601219871]",0.2307,5,,True
6,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.001_2,True,"[1.100669503211975, 1.2326462268829346]","[1.5180304809050127, 1.339192422953519, 1.2673250761899082, 1.243426583030007, 1.227957086129622]",0.2311,6,,True
7,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.001_4,True,"[1.8022230863571167, 2.0298919677734375]","[2.3186344883658667, 2.1164189035242256, 2.0677625374360518, 2.0399398045106367, 2.0110726789994673]",0.2076,7,,True
8,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.005,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.005_0,True,"[1.8977144956588745, 2.0644257068634033]","[2.336124810305509, 2.1153223622928965, 2.0748526833274146, 2.1141081398183648, 2.101827784018083]",0.2187,8,,True
9,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.005,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.005_1,True,"[2.2291927337646484, 2.414384126663208]","[3.325253790075129, 2.8325004144148394, 2.662723021073775, 2.544493956999345, 2.548299464312467]",0.2277,9,,True
10,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.005,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.005_2,True,"[2.57737398147583, 2.854041576385498]","[3.75712158463218, 3.23924428766424, 3.0529417341405694, 2.9543711705641313, 2.925052534450184]",0.2255,10,,True
11,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.005,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.005_4,True,"[3.280484676361084, 3.6270151138305664]","[4.415941931984642, 3.8880980665033515, 3.7745426134629683, 3.6917422901500356, 3.7003707668998023]",0.2213,11,,True
12,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.0001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.0001_0,True,"[0.03747595474123955, 0.040371108800172806]","[0.052149601619352, 0.044656362045894966, 0.042904354970563545, 0.04238374429670247, 0.042403013868765396]",0.2117,12,,True
13,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.0001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.0001_1,True,"[0.39606785774230957, 0.4449194073677063]","[0.4840103740041906, 0.45459410548210144, 0.4458934691819278, 0.44061645052649756, 0.4392033815383911]",0.2222,13,,True
14,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.0001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.0001_2,True,"[0.7502405047416687, 0.8512808680534363]","[1.0255635597489097, 0.9167336984114214, 0.878580776127902, 0.8607409759001299, 0.8493907234885476]",0.2458,14,,True
15,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,0,0.0001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_0_0.0001_4,True,"[1.4765318632125854, 1.6558393239974976]","[1.9069669896906072, 1.735294298692183, 1.6853944279930808, 1.6462187333540483, 1.6306105960499158]",0.2343,15,,True
16,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.0,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0_0,True,"[0.8055945634841919, 0.8150756359100342]","[1.1418923031200061, 0.9719082388010892, 0.9115805246613242, 0.8745812448588285, 0.85270771113309]",0.2454,16,,True
17,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.0,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0_1,True,"[1.1713285446166992, 1.2410097122192383]","[1.6466591249812732, 1.4339423287998547, 1.367798382585699, 1.3187992356040261, 1.2984223690899936]",0.2556,17,,True
18,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.0,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0_2,True,"[1.5006357431411743, 1.6257826089859009]","[1.9890585921027444, 1.8064747832038186, 1.7395444133064963, 1.686095421964472, 1.6636021462353794]",0.2541,18,,True
19,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.0,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0_4,True,"[2.2406697273254395, 2.417670249938965]","[2.9083998636765913, 2.6357857530767266, 2.5575451850891113, 2.4910974502563477, 2.461699507453225]",0.2595,19,,True
20,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.001_0,True,"[1.2195675373077393, 1.2444806098937988]","[1.512832446531816, 1.3408017700368708, 1.2869043025103482, 1.256819248199463, 1.2661166949705644]",0.2331,20,,True
21,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.001_1,True,"[1.559444785118103, 1.660010576248169]","[1.9980746182528408, 1.775514613498341, 1.717588717287237, 1.6770056594501843, 1.6792605465108699]",0.2448,21,,True
22,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.001_2,True,"[1.9235478639602661, 2.0832622051239014]","[2.4938771941445093, 2.234617926857688, 2.1536058729345147, 2.1097412109375, 2.083921259099787]",0.2417,22,,True
23,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.001_4,True,"[2.6408309936523438, 2.8632495403289795]","[3.4331364848396997, 3.1323002034967597, 2.9870939038016577, 2.921632918444547, 2.8688817024230957]",0.2557,23,,True
24,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.005,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.005_0,True,"[2.8140788078308105, 2.9614615440368652]","[3.8346036564220083, 3.236696308309382, 3.0382297689264472, 3.01545110615817, 2.9812945452603428]",0.2348,24,,True
25,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.005,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.005_1,True,"[3.0812883377075195, 3.2837448120117188]","[4.219558173959905, 3.6621023308147085, 3.493105346506292, 3.438133564862338, 3.408845381303267]",0.2331,25,,True
26,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.005,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.005_2,True,"[3.443561553955078, 3.70284366607666]","[5.066483714363792, 4.243447217074308, 3.9452325214039194, 3.8372635407881304, 3.8164238279516045]",0.2339,26,,True
27,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.005,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.005_4,True,"[4.164525032043457, 4.538675785064697]","[6.137514721263539, 5.365635004910556, 5.014707088470459, 4.835850368846547, 4.792257265611128]",0.242,27,,True
28,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.0001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.0001_0,True,"[0.837593674659729, 0.8676419258117676]","[1.008968553759835, 0.9261658950285478, 0.8775376785885204, 0.863078691742637, 0.8567676815119657]",0.2233,28,,True
29,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.0001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.0001_1,True,"[1.1904065608978271, 1.271287202835083]","[1.5283447070555254, 1.3995614702051336, 1.3407191579992122, 1.3229256651618264, 1.296998609196056]",0.2515,29,,True
30,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.0001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.0001_2,True,"[1.5680584907531738, 1.6928861141204834]","[2.0522483587265015, 1.8491244532845237, 1.7851126194000244, 1.7378024079582908, 1.716372999277982]",0.2469,30,,True
31,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,1,0.0001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_1_0.0001_4,True,"[2.2739906311035156, 2.538198471069336]","[2.9827965172854336, 2.7139032754031094, 2.6013069369576196, 2.558708364313299, 2.508401025425304]",0.2583,31,,True
32,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.0,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0_0,True,"[1.5673413276672363, 1.6150391101837158]","[2.0291178985075518, 1.7808573029258035, 1.675377607345581, 1.64590200510892, 1.634271957657554]",0.2345,32,,True
33,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.0,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0_1,True,"[1.9413478374481201, 2.01750111579895]","[2.4968839558688076, 2.267011035572399, 2.1923015117645264, 2.1345506581393154, 2.1080952015790073]",0.2522,33,,True
34,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.0,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0_2,True,"[2.3212385177612305, 2.499185562133789]","[3.105069940740412, 2.780955184589733, 2.67427565834739, 2.5987076976082544, 2.5649382201108066]",0.2497,34,,True
35,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.0,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0_4,True,"[3.026496410369873, 3.362121820449829]","[3.8896113525737417, 3.536510640924627, 3.4159413251009854, 3.3430776596069336, 3.2971428741108286]",0.2448,35,,True
36,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.001_0,True,"[1.971097707748413, 2.02593994140625]","[2.4582081491296943, 2.2315065644004126, 2.135352676564997, 2.1172854033383457, 2.07690231366591]",0.2357,36,,True
37,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.001_1,True,"[2.324432373046875, 2.463679552078247]","[2.9652187390760942, 2.7285377112301914, 2.623294721950184, 2.559902234510942, 2.542417352849787]",0.2508,37,,True
38,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.001_2,True,"[2.6977853775024414, 2.927414894104004]","[3.5393478003415195, 3.1762294335798784, 3.063950040123679, 2.984308372844349, 2.9471880956129595]",0.2472,38,,True
39,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.001_4,True,"[3.46195387840271, 3.80056095123291]","[5.033943479711359, 4.384195761247114, 4.072025602514094, 3.94944073937156, 3.865955287759954]",0.2553,39,,True
40,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.005,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.005_0,True,"[3.6186723709106445, 3.730278968811035]","[4.583387071436102, 4.031801722266457, 3.9349583062258633, 3.8277147683230313, 3.81342415376143]",0.2334,40,,True
41,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.005,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.005_1,True,"[3.9025042057037354, 4.095712661743164]","[6.012246825478294, 4.946364836259321, 4.616466478867964, 4.389507033608177, 4.353686072609642]",0.2491,41,,True
42,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.005,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.005_2,True,"[4.301313400268555, 4.603263854980469]","[5.280978376215154, 4.830368345434016, 4.672617262059992, 4.651418512517756, 4.625259052623402]",0.2376,42,,True
43,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.005,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.005_4,True,"[4.954621315002441, 5.360365867614746]","[6.889518737792969, 6.072815895080566, 5.713034283031117, 5.540162129835649, 5.504091869701039]",0.2458,43,,True
44,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.0001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.0001_0,True,"[1.627209186553955, 1.683280110359192]","[2.143985564058477, 1.9222704063762317, 1.8151776248758489, 1.7640747590498491, 1.7273011857813054]",0.2352,44,,True
45,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.0001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.0001_1,True,"[2.0396313667297363, 2.085435390472412]","[3.0655972090634434, 2.5827043706720527, 2.400482719594782, 2.3050184466622095, 2.2771253369071265]",0.257,45,,True
46,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.0001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.0001_2,True,"[2.363682746887207, 2.51455020904541]","[3.0969794446771797, 2.8889602314342153, 2.762399976903742, 2.672036496075717, 2.645686236294833]",0.2581,46,,True
47,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.0001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.0001_4,True,"[3.0518836975097656, 3.2948145866394043]","[4.001691233028065, 3.653526631268588, 3.50784613869407, 3.414880535819314, 3.3574072014201772]",0.2575,47,,True
48,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.0,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0_0,True,"[3.1009771823883057, 3.237320899963379]","[3.9553015448830346, 3.5935960466211494, 3.447611765428023, 3.372482408176769, 3.33640456199646]",0.2361,48,,True
49,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.0,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0_1,True,"[3.513861894607544, 3.6037490367889404]","[4.803059924732555, 4.329532818360762, 4.037425604733554, 3.9157715277238325, 3.857913689179854]",0.2525,49,,True
