id,dataset_path,device,output_to,output_model_weights_to,verbose,dt_splits,dt_samples_limit,dt_templates,dt_apply_template,dt_ess_sm_path,dt_extra_similar_sents,dt_ess_sm_k,dt_ess_sm_batch_size,dt_sents_vector_type,nn_store_model_weights,nn_batch_size,nn_epochs,nn_grad_clipping,nn_scheduler,nn_scheduler_power,nn_dropout_prob,nn_optimizer,nn_opt_momentum,nn_bbox_hidden_dim,nn_opt_learning_rate,nn_wd,nn_film_layers,nn_fg_bg_percentile,nn_giou_lambda,nn_l1_lambda,nn_bce_lambda,comb_id,nn_use_scheduler,test_losses,avg_iou_accuracy,exp_id,nn_reload_weights_from,dt_full_test_set
250,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.4,AdamW,0.9,1024,0.0001,1e-06,2,80,1,0.001,0,false_true_1_2_false_1_false_adamw_0.4_0.0001_1024_1e-06_1_0.001_0,False,[1.2892],0.199,250,,True
251,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.4,AdamW,0.9,1024,0.0001,1e-06,2,80,1,0.001,1,false_true_1_2_false_1_false_adamw_0.4_0.0001_1024_1e-06_1_0.001_1,False,[1.5561],0.2196,251,,True
252,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.4,AdamW,0.9,1024,0.0001,1e-05,2,80,1,0.0,0,false_true_1_2_false_1_false_adamw_0.4_0.0001_1024_1e-05_1_0_0,False,[0.799],0.2142,252,,True
253,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.4,AdamW,0.9,1024,0.0001,1e-05,2,80,1,0.0,1,false_true_1_2_false_1_false_adamw_0.4_0.0001_1024_1e-05_1_0_1,False,[1.1271],0.2166,253,,True
254,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.4,AdamW,0.9,1024,0.0001,1e-05,2,80,1,0.001,0,false_true_1_2_false_1_false_adamw_0.4_0.0001_1024_1e-05_1_0.001_0,False,[1.2517],0.209,254,,True
255,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.4,AdamW,0.9,1024,0.0001,1e-05,2,80,1,0.001,1,false_true_1_2_false_1_false_adamw_0.4_0.0001_1024_1e-05_1_0.001_1,False,[1.5873],0.1982,255,,True
256,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_512_1e-06_1_0_0,True,[0.8369],0.2374,256,,True
257,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_512_1e-06_1_0_1,True,[1.2551],0.2009,257,,True
258,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_512_1e-06_1_0.001_0,True,[1.2754],0.2124,258,,True
259,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_512_1e-06_1_0.001_1,True,[1.7044],0.205,259,,True
260,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_512_1e-05_1_0_0,True,[0.9523],0.1678,260,,True
261,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_512_1e-05_1_0_1,True,[1.2706],0.2005,261,,True
262,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_512_1e-05_1_0.001_0,True,[1.2796],0.2002,262,,True
263,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_512_1e-05_1_0.001_1,True,[1.6691],0.1976,263,,True
264,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_1024_1e-06_1_0_0,True,[0.8451],0.2222,264,,True
265,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_1024_1e-06_1_0_1,True,[1.3902],0.1502,265,,True
266,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_1024_1e-06_1_0.001_0,True,[1.2495],0.2238,266,,True
267,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_1024_1e-06_1_0.001_1,True,[1.8434],0.1749,267,,True
268,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_1024_1e-05_1_0_0,True,[0.9119],0.2058,268,,True
269,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_1024_1e-05_1_0_1,True,[1.2632],0.2122,269,,True
270,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_1024_1e-05_1_0.001_0,True,[1.272],0.2111,270,,True
271,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.2_1e-05_1024_1e-05_1_0.001_1,True,[1.6841],0.2178,271,,True
272,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_512_1e-06_1_0_0,True,[0.8126],0.1913,272,,True
273,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_512_1e-06_1_0_1,True,[1.1339],0.207,273,,True
274,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_512_1e-06_1_0.001_0,True,[1.2626],0.1955,274,,True
275,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_512_1e-06_1_0.001_1,True,[1.5851],0.2061,275,,True
276,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_512_1e-05_1_0_0,True,[0.8096],0.1945,276,,True
277,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_512_1e-05_1_0_1,True,[1.1331],0.208,277,,True
278,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_512_1e-05_1_0.001_0,True,[1.2319],0.2031,278,,True
279,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_512_1e-05_1_0.001_1,True,[1.6006],0.195,279,,True
280,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_1024_1e-06_1_0_0,True,[0.812],0.1907,280,,True
281,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_1024_1e-06_1_0_1,True,[1.1481],0.2107,281,,True
282,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_1024_1e-06_1_0.001_0,True,[1.2529],0.2068,282,,True
283,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_1024_1e-06_1_0.001_1,True,[1.5631],0.2095,283,,True
284,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_1024_1e-05_1_0_0,True,[0.8034],0.1998,284,,True
285,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_1024_1e-05_1_0_1,True,[1.1422],0.2067,285,,True
286,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_1024_1e-05_1_0.001_0,True,[1.2471],0.1974,286,,True
287,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.2_0.0001_1024_1e-05_1_0.001_1,True,[1.5597],0.2118,287,,True
288,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_512_1e-06_1_0_0,True,[0.8876],0.2034,288,,True
289,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_512_1e-06_1_0_1,True,[1.2598],0.197,289,,True
290,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_512_1e-06_1_0.001_0,True,[1.32],0.2059,290,,True
291,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_512_1e-06_1_0.001_1,True,[1.7324],0.1798,291,,True
292,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_512_1e-05_1_0_0,True,[0.9395],0.1879,292,,True
293,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_512_1e-05_1_0_1,True,[1.284],0.1903,293,,True
294,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_512_1e-05_1_0.001_0,True,[1.3296],0.1954,294,,True
295,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_512_1e-05_1_0.001_1,True,[1.6616],0.2047,295,,True
296,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_1024_1e-06_1_0_0,True,[0.9019],0.1863,296,,True
297,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_1024_1e-06_1_0_1,True,[1.2886],0.1958,297,,True
298,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_1024_1e-06_1_0.001_0,True,[1.3034],0.2111,298,,True
299,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_1024_1e-06_1_0.001_1,True,[1.6587],0.1965,299,,True
300,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_1024_1e-05_1_0_0,True,[0.9974],0.1577,300,,True
301,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_1024_1e-05_1_0_1,True,[1.287],0.1956,301,,True
302,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_1024_1e-05_1_0.001_0,True,[1.2673],0.2139,302,,True
303,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.4_1e-05_1024_1e-05_1_0.001_1,True,[1.724],0.212,303,,True
304,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.4_0.0001_512_1e-06_1_0_0,True,[0.8051],0.1973,304,,True
305,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.4_0.0001_512_1e-06_1_0_1,True,[1.1288],0.2144,305,,True
306,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.4_0.0001_512_1e-06_1_0.001_0,True,[1.2481],0.1924,306,,True
307,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.4_0.0001_512_1e-06_1_0.001_1,True,[1.5713],0.1945,307,,True
308,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.4_0.0001_512_1e-05_1_0_0,True,[0.7994],0.201,308,,True
309,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.4_0.0001_512_1e-05_1_0_1,True,[1.1647],0.211,309,,True
310,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.001,0,false_true_1_4_true_0.7_false_adamw_0.4_0.0001_512_1e-05_1_0.001_0,True,[1.2711],0.1901,310,,True
311,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.001,1,false_true_1_4_true_0.7_false_adamw_0.4_0.0001_512_1e-05_1_0.001_1,True,[1.5755],0.1995,311,,True
312,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.0,0,false_true_1_4_true_0.7_false_adamw_0.4_0.0001_1024_1e-06_1_0_0,True,[0.8143],0.1881,312,,True
313,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.0,1,false_true_1_4_true_0.7_false_adamw_0.4_0.0001_1024_1e-06_1_0_1,True,[1.1375],0.2142,313,,True
